instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
5148161,20110,GREENPOWER,ORIENT GREEN POWER CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
4797697,18741,GRETEX-SM,,0.0,,0.0,0.05,6000,EQ,NSE,NSE
3471361,13560,GRINDWELL,GRINDWELL NORTON,0.0,,0.0,0.05,1,EQ,NSE,NSE
4549121,17770,GROBTEA,THE GROB TEA COMPANY,0.0,,0.0,0.05,1,EQ,NSE,NSE
1675009,6543,GRPLTD,GRP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1401601,5475,GRSE,GARDEN REACH SHIP&ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE
7641601,29850,GSCLCEMENT,GUJARAT SIDHEE CEM..,0.0,,0.0,0.05,1,EQ,NSE,NSE
319233,1247,GSFC,GUJ STATE FERT & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3378433,13197,GSPL,GUJARAT STATE PETRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3928833,15347,GSS,GSS INFOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3518721,13745,GTLINFRA,GTL INFRA.LTD,0.0,,0.0,0.05,1,EQ,NSE,NSE
2185985,8539,GTNIND-BE,GTN INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3449089,13473,GTNTEX,GTN TEXTILES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5425921,21195,GTPL,GTPL HATHWAY,0.0,,0.0,0.05,1,EQ,NSE,NSE
2971137,11606,GUFICBIO,GUFIC BIOSCIENCES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
324353,1267,GUJALKALI,GUJARAT ALKALIES & CHEM,0.0,,0.0,0.05,1,EQ,NSE,NSE
3757313,14677,GUJAPOLLO,GUJ. APOLLO IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2713345,10599,GUJGASLTD,GUJARAT GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4832001,18875,GUJNRECOKE-W1,,0.0,,0.0,0.05,20000,EQ,NSE,NSE
2584833,10097,GUJRAFFIA-BE,GUJARAT RAFFIA INDUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
1124097,4391,GULFOILLUB,GULF OIL LUB. IND..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2964737,11581,GULFPETRO,GP PETROLEUMS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1609217,6286,GULPOLY,GULSHAN POLYOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3385857,13226,GVKPIL,GVK POW. & INFRA.,0.0,,0.0,0.05,1,EQ,NSE,NSE
589569,2303,HAL,HINDUSTAN AERONAUTICS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4365313,17052,HARITASEAT,HARITA SEATING SYS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
336129,1313,HARRMALAYA,HARRISON MALAYALAM,0.0,,0.0,0.05,1,EQ,NSE,NSE
4648449,18158,HATHWAY-BE,HATHWAY CABLE & DATACOM,0.0,,0.0,0.05,1,EQ,NSE,NSE
996353,3892,HATSUN,HATSUN AGRO PRODUCT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2513665,9819,HAVELLS,HAVELLS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2154753,8417,HAVISHA-BE,SRI HAVISHA HOSP & INFR L,0.0,,0.0,0.05,1,EQ,NSE,NSE
3575297,13966,HBLPOWER,HBL POWER SYSTEMS.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1053697,4116,HBSL,HB STOCKHOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE
352001,1375,HCC,HINDUSTAN CONSTRUCTION CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3982081,15555,HCG,HEALTHCARE GLOB. ENT.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1468161,5735,HCL-INSYS-BE,HCL INFOSYSTEMS-DEPO SETT,0.0,,0.0,0.05,1,EQ,NSE,NSE
1850625,7229,HCLTECH,HCL TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
340481,1330,HDFC,HDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE
1086465,4244,HDFCAMC,HDFC AMC,0.0,,0.0,0.05,1,EQ,NSE,NSE
341249,1333,HDFCBANK,HDFC BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
119553,467,HDFCLIFE,HDFC LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
5003009,19543,HDFCMFGETF,HDFC GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
2967297,11591,HDFCNIFETF,HDFCAMC - HDFCNIFETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
2967809,11593,HDFCSENETF,HDFCAMC - HDFCSENETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4587521,17920,HDIL-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
3956993,15457,HECPROJECT-SM,,0.0,,0.0,0.05,1200,EQ,NSE,NSE
342017,1336,HEG,HEG,0.0,,0.0,0.05,1,EQ,NSE,NSE
592897,2316,HEIDELBERG,HEIDELBERGCEMENT (I),0.0,,0.0,0.05,1,EQ,NSE,NSE
3913729,15288,HERCULES,HERCULES HOI..,0.0,,0.0,0.05,1,EQ,NSE,NSE
1177089,4598,HERITGFOOD,HERITAGE FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
345089,1348,HEROMOTOCO,HERO MOTOCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
1804289,7048,HESTERBIO,HESTER BIOSCIENCES,0.0,,0.0,0.05,1,EQ,NSE,NSE
6915073,27012,HEXATRADEX-BE,HEXA TRADEX,0.0,,0.0,0.05,1,EQ,NSE,NSE
2747905,10734,HEXAWARE,HEXAWARE TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
5619457,21951,HFCL,HFCL,0.0,,0.0,0.05,1,EQ,NSE,NSE
428033,1672,HGINFRA,H.G.INFRA ENGINEERING,0.0,,0.0,0.05,1,EQ,NSE,NSE
3766273,14712,HGS,HINDUJA GLOBAL SOLS..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2475009,9668,HIKAL,HIKAL,0.0,,0.0,0.05,1,EQ,NSE,NSE
372481,1455,HIL,HIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3744513,14627,HILTON,HILTON METAL FORGING,0.0,,0.0,0.05,1,EQ,NSE,NSE
348161,1360,HIMATSEIDE,HIMATSINGKA SEIDE,0.0,,0.0,0.05,1,EQ,NSE,NSE
348929,1363,HINDALCO,HINDALCO  INDUSTRIES ,0.0,,0.0,0.05,1,EQ,NSE,NSE
351233,1372,HINDCOMPOS,HINDUSTAN COMPOSITES.,0.0,,0.0,0.05,1,EQ,NSE,NSE
431873,1687,HINDCON-SM,,0.0,,0.0,0.05,4000,EQ,NSE,NSE
4592385,17939,HINDCOPPER,HINDUSTAN COPPER,0.0,,0.0,0.05,1,EQ,NSE,NSE
5549057,21676,HINDMOTORS,HINDUSTAN MOTORS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4364801,17050,HINDNATGLS-BE,HIND NATL GLASS & IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
359169,1403,HINDOILEXP,HINDUSTAN OIL EXPLORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
359937,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,0.0,,0.0,0.05,1,EQ,NSE,NSE
356865,1394,HINDUNILVR,HINDUSTAN UNILEVER.,0.0,,0.0,0.05,1,EQ,NSE,NSE
364545,1424,HINDZINC,HINDUSTAN ZINC,0.0,,0.0,0.05,1,EQ,NSE,NSE
3555841,13890,HIRECT,HIND RECTIFIER,0.0,,0.0,0.05,1,EQ,NSE,NSE
4946433,19322,HISARMETAL,HISAR METAL IND.,0.0,,0.0,0.05,1,EQ,NSE,NSE
734209,2868,HITECH,HI-TECH PIPES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3881217,15161,HITECHCORP,HITECH CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
1134849,4433,HITECHGEAR,THE HI-TECH GEARS,0.0,,0.0,0.05,1,EQ,NSE,NSE
370689,1448,HLVLTD,HLV,0.0,,0.0,0.05,1,EQ,NSE,NSE
5042689,19698,HMT-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
4918017,19211,HMVL,HINDUSTAN MEDIA VENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
3116289,12173,HNDFDS,HINDUSTAN FOODS,0.0,,0.0,0.05,1,EQ,NSE,NSE
4680705,18284,HNGSNGBEES,NIP IN ETF HANG SENG BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE
874753,3417,HONAUT,HONEYWELL AUTOMATION IND,0.0,,0.0,0.05,1,EQ,NSE,NSE
803329,3138,HONDAPOWER,HONDA I POWER PRODUCT,0.0,,0.0,0.05,1,EQ,NSE,NSE
2653697,10366,HOTELRUGBY-BE,HOTEL RUGBY,0.0,,0.0,0.05,1,EQ,NSE,NSE
3479553,13592,HOVS,HOV SERVICES,0.0,,0.0,0.05,1,EQ,NSE,NSE
4389633,17147,HPIL-SM,,0.0,,0.0,0.05,3000,EQ,NSE,NSE
4781825,18679,HPL,HPL ELECTRIC & POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3669505,14334,HSCL,HIMADRI SPECIALITY CHEM L,0.0,,0.0,0.05,1,EQ,NSE,NSE
361473,1412,HSIL,HSIL,0.0,,0.0,0.05,1,EQ,NSE,NSE
3066625,11979,HTMEDIA,HT MEDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3635969,14203,HUBTOWN,HUBTOWN,0.0,,0.0,0.05,1,EQ,NSE,NSE
5331201,20825,HUDCO,HSG & URBAN DEV CORPN,0.0,,0.0,0.05,1,EQ,NSE,NSE
7997441,31240,HUDCO-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7997953,31242,HUDCO-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7503361,29310,HUDCO-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7503873,29312,HUDCO-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7589889,29648,HUDCO-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7590401,29650,HUDCO-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5101569,19928,HUDCO-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5102081,19930,HUDCO-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5110273,19962,HUDCO-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5110785,19964,HUDCO-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5111297,19966,HUDCO-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5111809,19968,HUDCO-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5112321,19970,HUDCO-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4758785,18589,HUSYSLTD-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2543873,9937,IBMFNIFTY,IBULLSAMC - IBMFNIFTY,0.0,,0.0,0.01,1,EQ,NSE,NSE
3699201,14450,IBREALEST,INDIABULLS REAL EST.,0.0,,0.0,0.05,1,EQ,NSE,NSE
1246977,4871,IBUCCREDIT-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1247489,4873,IBUCCREDIT-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1248001,4875,IBUCCREDIT-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1248769,4878,IBUCCREDIT-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1255425,4904,IBUCCREDIT-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1255937,4906,IBUCCREDIT-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1256705,4909,IBUCCREDIT-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1257473,4912,IBUCCREDIT-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1257985,4914,IBUCCREDIT-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1261057,4926,IBUCCREDIT-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1262081,4930,IBUCCREDIT-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1263617,4936,IBUCCREDIT-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1265153,4942,IBUCCREDIT-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7712001,30125,IBULHSGFIN,INDIABULLS HSG FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE
4766209,18618,IBULHSGFIN-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4766721,18620,IBULHSGFIN-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4767233,18622,IBULHSGFIN-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4767745,18624,IBULHSGFIN-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4768257,18626,IBULHSGFIN-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4768769,18628,IBULHSGFIN-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4769281,18630,IBULHSGFIN-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4769793,18632,IBULHSGFIN-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4770305,18634,IBULHSGFIN-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4770817,18636,IBULHSGFIN-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4771329,18638,IBULHSGFIN-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
7713793,30132,IBULHSGFIN-W1,,0.0,,0.0,0.05,20000,EQ,NSE,NSE
6400769,25003,IBULISL-BE,INDIABULLS INTEGR SER,0.0,,0.0,0.05,1,EQ,NSE,NSE
3938305,15384,IBVENTURES,INDIABULLS VENTURES,0.0,,0.0,0.05,1,EQ,NSE,NSE
2448641,9565,IBVENTURES-E3,,0.0,,0.0,0.05,1,EQ,NSE,NSE
159745,624,ICEMAKE-SM,,0.0,,0.0,0.05,2000,EQ,NSE,NSE
2105345,8224,ICFL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2339841,9140,ICFL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2340609,9143,ICFL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2341889,9148,ICFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2343425,9154,ICFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2344193,9157,ICFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2345217,9161,ICFL-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2346241,9165,ICFL-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2693377,10521,ICFL-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2697473,10537,ICFL-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2697985,10539,ICFL-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2713089,10598,ICFL-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2720257,10626,ICFL-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2720769,10628,ICFL-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2721281,10630,ICFL-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2728705,10659,ICFL-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3327489,12998,ICFL-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3328001,13000,ICFL-NJ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3329025,13004,ICFL-NK,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3329793,13007,ICFL-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3330561,13010,ICFL-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3331073,13012,ICFL-NN,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3332353,13017,ICFL-NO,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3333377,13021,ICFL-NP,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3333889,13023,ICFL-NQ,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2611457,10201,ICICI-M1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2488321,9720,ICICI0101-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2489089,9723,ICICI0101-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2716417,10611,ICICI0102-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1548801,6050,ICICI0199-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2727937,10656,ICICI0202-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2737921,10695,ICICI0302-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2576129,10063,ICICI0401-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2743297,10716,ICICI0402-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1677057,6551,ICICI0699-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2668289,10423,ICICI0701-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2680833,10472,ICICI0801-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2688513,10502,ICICI0901-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2340097,9141,ICICI1000-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1488385,5814,ICICI1098-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2413057,9426,ICICI1100-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2698753,10542,ICICI1101-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2456321,9595,ICICI1200-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2712577,10596,ICICI1201-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1522177,5946,ICICI1298-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1899777,7421,ICICI1299-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
768257,3001,ICICI500,ICICIPRAMC - ICICI500,0.0,,0.0,0.01,1,EQ,NSE,NSE
133633,522,ICICIB22,ICICIPRAMC - BHARATIWIN,0.0,,0.0,0.01,1,EQ,NSE,NSE
1270529,4963,ICICIBANK,ICICI BANK.,0.0,,0.0,0.05,1,EQ,NSE,NSE
2825473,11037,ICICIBANKN,ICICIPRAMC - IPRU5008,0.0,,0.0,0.01,1,EQ,NSE,NSE
2914817,11386,ICICIBANKP,ICICIPRAMC - ICICIBANKP,0.0,,0.0,0.01,1,EQ,NSE,NSE
5573121,21770,ICICIGI,ICICI LOMBARD GIC,0.0,,0.0,0.05,1,EQ,NSE,NSE
5037825,19679,ICICIGOLD,ICICI PRUDENTIAL GOLD ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1238529,4838,ICICILIQ,ICICIPRAMC - ICICILIQ,0.0,,0.0,0.01,1,EQ,NSE,NSE
5441025,21254,ICICILOVOL,ICICI PR NIF LW VL 30 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4390913,17152,ICICIM150,ICICIPRAMC - ICICIM150,0.0,,0.0,0.01,1,EQ,NSE,NSE
4531713,17702,ICICIMCAP,ICICI PRUD MIDCAP SEL ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
7780353,30392,ICICINF100,ICICI PRUD NIFTY 100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
7565569,29553,ICICINIFTY,ICICI PRUD NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
4473601,17475,ICICINV20,ICICI PRUDENTIAL NV20 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
1159425,4529,ICICINXT50,ICICIPRAMC - ICICINXT50,0.0,,0.0,0.01,1,EQ,NSE,NSE
4774913,18652,ICICIPRULI,ICICI PRU LIFE INS CO,0.0,,0.0,0.05,1,EQ,NSE,NSE
1120769,4378,ICICISENSX,ICICI PRUD SENSEX ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE
3068673,11987,ICIL,INDO COUNT INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3717889,14523,ICRA,ICRA,0.0,,0.0,0.05,1,EQ,NSE,NSE
377857,1476,IDBI,IDBI BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
6563841,25640,IDBIGOLD,IDBI MF - IDBI GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE
3677697,14366,IDEA,VODAFONE IDEA,0.0,,0.0,0.05,1,EQ,NSE,NSE
3060993,11957,IDFC,IDFC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2863105,11184,IDFCFIRSTB,IDFC FIRST BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
2759681,10780,IDFCFIRSTB-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2762241,10790,IDFCFIRSTB-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2797825,10929,IDFCFIRSTB-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2764545,10799,IDFCFIRSTB-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2765313,10802,IDFCFIRSTB-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2766081,10805,IDFCFIRSTB-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2766849,10808,IDFCFIRSTB-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2767617,10811,IDFCFIRSTB-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2768385,10814,IDFCFIRSTB-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2769153,10817,IDFCFIRSTB-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2792449,10908,IDFCFIRSTB-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2793985,10914,IDFCFIRSTB-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2794753,10917,IDFCFIRSTB-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
2795521,10920,IDFCFIRSTB-NE,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4808449,18783,IDFNIFTYET,IDFCAMC - IDFNIFTYET,0.0,,0.0,0.01,1,EQ,NSE,NSE
56321,220,IEX,INDIAN ENERGY EXC,0.0,,0.0,0.05,1,EQ,NSE,NSE
379393,1482,IFBAGRO,IFB AGRO INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
380161,1485,IFBIND,IFB INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
381697,1491,IFCI,IFCI,0.0,,0.0,0.05,1,EQ,NSE,NSE
1472769,5753,IFCI-NF,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1473281,5755,IFCI-NG,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1474305,5759,IFCI-NH,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1474817,5761,IFCI-NI,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1701377,6646,IFCI-NL,,0.0,,0.0,0.01,1,EQ,NSE,NSE
1702913,6652,IFCI-NM,,0.0,,0.0,0.01,1,EQ,NSE,NSE
111617,436,IFGLEXPOR,IFGL REFRACTORIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
162305,634,IGARASHI,IGARASHI MOTORS INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE
2883073,11262,IGL,INDRAPRASTHA GAS,0.0,,0.0,0.05,1,EQ,NSE,NSE
3606017,14086,IGPL,I G PETROCHEMICALS,0.0,,0.0,0.05,1,EQ,NSE,NSE
5133313,20052,IIFCL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5133825,20054,IIFCL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5134337,20056,IIFCL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
5134849,20058,IIFCL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3023105,11809,IIFL,IIFL FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE
4859393,18982,IIFL-N1,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4859905,18984,IIFL-N2,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4860417,18986,IIFL-N3,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4860929,18988,IIFL-N4,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4875009,19043,IIFL-N5,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4875521,19045,IIFL-N6,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4876033,19047,IIFL-N7,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4878081,19055,IIFL-N8,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4878593,19057,IIFL-N9,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4882177,19071,IIFL-NA,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4879105,19059,IIFL-NB,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4881153,19067,IIFL-NC,,0.0,,0.0,0.01,1,EQ,NSE,NSE
4881665,19069,IIFL-ND,,0.0,,0.0,0.01,1,EQ,NSE,NSE
3346433,13072,IIFLSEC,IIFL SECURITIES,0.0,,0.0,0.05,1,EQ,NSE,NSE
3343617,13061,IIFLWAM,IIFL WEALTH MGMT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4998401,19525,IITL,INDUSTRIAL INV TRUST,0.0,,0.0,0.05,1,EQ,NSE,NSE
2401281,9380,IL&FSENGG-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
2401537,9381,IL&FSTRANS-BZ,,0.0,,0.0,0.05,1,EQ,NSE,NSE
1965569,7678,IMAGICAA-BE,IMAGICAAWORLD ENT,0.0,,0.0,0.05,1,EQ,NSE,NSE
4924161,19235,IMFA,INDIAN METALS & FERRO,0.0,,0.0,0.05,1,EQ,NSE,NSE
3074305,12009,IMPAL,IND MOTOR PART & ACC,0.0,,0.0,0.05,1,EQ,NSE,NSE
2991105,11684,IMPEXFERRO-BE,IMPEX FERRO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE
4334849,16933,INDBANK,INDBANK MERCH BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
387841,1515,INDIACEM,THE INDIA CEMENTS,0.0,,0.0,0.05,1,EQ,NSE,NSE
389377,1521,INDIAGLYCO,INDIA GLYCOLS,0.0,,0.0,0.05,1,EQ,NSE,NSE
2745857,10726,INDIAMART,INDIAMART INTERMESH,0.0,,0.0,0.05,1,EQ,NSE,NSE
3663105,14309,INDIANB,INDIAN BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE
1132033,4422,INDIANCARD,INDIAN CARD CLOTHING CO.,0.0,,0.0,0.05,1,EQ,NSE,NSE
391681,1530,INDIANHUME,INDIAN HUME PIPE CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE
2865921,11195,INDIGO,INTERGLOBE AVIATION,0.0,,0.0,0.05,1,EQ,NSE,NSE
5372929,20988,INDIGRID-IV,,0.0,,0.0,0.01,1701,EQ,NSE,NSE
740353,2892,INDINFR-IV,,0.0,,0.0,0.01,200000,EQ,NSE,NSE
1966849,7683,INDLMETER-BE,IMP POWERS,0.0,,0.0,0.05,1,EQ,NSE,NSE
1215233,4747,INDNIPPON,INDIA NIPPON ELECT ,0.0,,0.0,0.05,1,EQ,NSE,NSE
